CODE,DECLARANT,YEAR,MONTH,PERIOD,IMPORT_QUANTITY_TON,EXPORT_QUANTITY_TON,CONSUMPTION_TON,CONSUMPTION_G,CONSUMPTION_AVO,POPULATION_SIZE,CONSUMPTION_AVO_PP
ESP,011 Spain,2011,Jul,201107 Jul. 2011,5059.70,3701.70,1358.00,1358000000.00,7544444.44,46667174,0.1617
ESP,011 Spain,2011,Aug,201108 Aug. 2011,4679.30,2671.00,2008.30,2008300000.00,11157222.22,46667174,0.2391
ESP,011 Spain,2011,Sep,201109 Sep. 2011,3081.30,2702.70,378.60,378600000.00,2103333.33,46667174,0.0451
ESP,011 Spain,2011,Okt,201110 Oct. 2011,2824.30,3586.40,-762.10,-762100000.00,-4233888.89,46667174,-0.0907
ESP,011 Spain,2011,Nov,201111 Nov. 2011,1304.20,5078.80,-3774.60,-3774600000.00,-20970000.00,46667174,-0.4494
ESP,011 Spain,2011,Dec,201112 Dec. 2011,769.40,7045.80,-6276.40,-6276400000.00,-34868888.89,46667174,-0.7472
ESP,011 Spain,2012,Jan,201201 Jan. 2012,340.50,6535.60,-6195.10,-6195100000.00,-34417222.22,46818219,-0.7351
ESP,011 Spain,2012,Feb,201202 Feb. 2012,497.90,6423.10,-5925.20,-5925200000.00,-32917777.78,46818219,-0.7031
ESP,011 Spain,2012,Mrt,201203 Mar. 2012,1079.60,10844.00,-9764.40,-9764400000.00,-54246666.67,46818219,-1.1587
ESP,011 Spain,2012,Apr,201204 Apr. 2012,2053.30,6773.80,-4720.50,-4720500000.00,-26225000.00,46818219,-0.5601
ESP,011 Spain,2012,Mei,201205 May. 2012,3917.80,4777.90,-860.10,-860100000.00,-4778333.33,46818219,-0.1021
ESP,011 Spain,2012,Jun,201206 Jun. 2012,4310.40,3104.70,1205.70,1205700000.00,6698333.33,46818219,0.1431
ESP,011 Spain,2012,Jul,201207 Jul. 2012,4475.40,3174.00,1301.40,1301400000.00,7230000.00,46818219,0.1544
ESP,011 Spain,2012,Aug,201208 Aug. 2012,6430.50,3272.60,3157.90,3157900000.00,17543888.89,46818219,0.3747
ESP,011 Spain,2012,Sep,201209 Sep. 2012,5439.10,2979.00,2460.10,2460100000.00,13667222.22,46818219,0.2919
ESP,011 Spain,2012,Okt,201210 Oct. 2012,2608.70,3794.70,-1186.00,-1186000000.00,-6588888.89,46818219,-0.1407
ESP,011 Spain,2012,Nov,201211 Nov. 2012,1782.70,5923.60,-4140.90,-4140900000.00,-23005000.00,46818219,-0.4914
ESP,011 Spain,2012,Dec,201212 Dec. 2012,1125.20,7890.90,-6765.70,-6765700000.00,-37587222.22,46818219,-0.8028
ESP,011 Spain,2013,Jan,201301 Jan. 2013,620.40,8311.20,-7690.80,-7690800000.00,-42726666.67,46727890,-0.9144
ESP,011 Spain,2013,Feb,201302 Feb. 2013,658.70,7035.40,-6376.70,-6376700000.00,-35426111.11,46727890,-0.7581
ESP,011 Spain,2013,Mrt,201303 Mar. 2013,1509.00,8841.60,-7332.60,-7332600000.00,-40736666.67,46727890,-0.8718
ESP,011 Spain,2013,Apr,201304 Apr. 2013,2003.20,8503.80,-6500.60,-6500600000.00,-36114444.44,46727890,-0.7729
ESP,011 Spain,2013,Mei,201305 May. 2013,4583.00,4615.50,-32.50,-32500000.00,-180555.56,46727890,-0.0039
ESP,011 Spain,2013,Jun,201306 Jun. 2013,5619.00,3715.50,1903.50,1903500000.00,10575000.00,46727890,0.2263
ESP,011 Spain,2013,Jul,201307 Jul. 2013,7454.30,4463.20,2991.10,2991100000.00,16617222.22,46727890,0.3556
ESP,011 Spain,2013,Aug,201308 Aug. 2013,6217.80,3710.90,2506.90,2506900000.00,13927222.22,46727890,0.2980
ESP,011 Spain,2013,Sep,201309 Sep. 2013,6007.70,2736.90,3270.80,3270800000.00,18171111.11,46727890,0.3889
ESP,011 Spain,2013,Okt,201310 Oct. 2013,2951.90,3809.90,-858.00,-858000000.00,-4766666.67,46727890,-0.1020
ESP,011 Spain,2013,Nov,201311 Nov. 2013,1793.80,4754.90,-2961.10,-2961100000.00,-16450555.56,46727890,-0.3521
ESP,011 Spain,2013,Dec,201312 Dec. 2013,1630.90,5617.20,-3986.30,-3986300000.00,-22146111.11,46727890,-0.4739
ESP,011 Spain,2014,Jan,201401 Jan. 2014,1310.70,6516.10,-5205.40,-5205400000.00,-28918888.89,46512199,-0.6217
ESP,011 Spain,2014,Feb,201402 Feb. 2014,1351.50,6843.30,-5491.80,-5491800000.00,-30510000.00,46512199,-0.6560
ESP,011 Spain,2014,Mrt,201403 Mar. 2014,2477.60,8991.90,-6514.30,-6514300000.00,-36190555.56,46512199,-0.7781
ESP,011 Spain,2014,Apr,201404 Apr. 2014,3433.10,8044.60,-4611.50,-4611500000.00,-25619444.44,46512199,-0.5508
ESP,011 Spain,2014,Mei,201405 May. 2014,6221.60,5810.20,411.40,411400000.00,2285555.56,46512199,0.0491
ESP,011 Spain,2014,Jun,201406 Jun. 2014,7351.40,5386.10,1965.30,1965300000.00,10918333.33,46512199,0.2347
ESP,011 Spain,2014,Jul,201407 Jul. 2014,9426.80,5179.70,4247.10,4247100000.00,23595000.00,46512199,0.5073
ESP,011 Spain,2014,Aug,201408 Aug. 2014,8121.20,4270.40,3850.80,3850800000.00,21393333.33,46512199,0.4600
ESP,011 Spain,2014,Sep,201409 Sep. 2014,5403.20,4068.30,1334.90,1334900000.00,7416111.11,46512199,0.1594
ESP,011 Spain,2014,Okt,201410 Oct. 2014,3045.60,5230.50,-2184.90,-2184900000.00,-12138333.33,46512199,-0.2610
ESP,011 Spain,2014,Nov,201411 Nov. 2014,2285.40,7338.30,-5052.90,-5052900000.00,-28071666.67,46512199,-0.6035
ESP,011 Spain,2014,Dec,201412 Dec. 2014,2318.60,7795.10,-5476.50,-5476500000.00,-30425000.00,46512199,-0.6541
ESP,011 Spain,2015,Jan,201501 Jan. 2015,1839.30,9326.20,-7486.90,-7486900000.00,-41593888.89,46449565,-0.8955
ESP,011 Spain,2015,Feb,201502 Feb. 2015,1388.80,10264.90,-8876.10,-8876100000.00,-49311666.67,46449565,-1.0616
ESP,011 Spain,2015,Mrt,201503 Mar. 2015,2742.50,12612.40,-9869.90,-9869900000.00,-54832777.78,46449565,-1.1805
ESP,011 Spain,2015,Apr,201504 Apr. 2015,3873.50,9586.40,-5712.90,-5712900000.00,-31738333.33,46449565,-0.6833
ESP,011 Spain,2015,Mei,201505 May. 2015,7445.90,6630.80,815.10,815100000.00,4528333.33,46449565,0.0975
ESP,011 Spain,2015,Jun,201506 Jun. 2015,8468.20,6486.30,1981.90,1981900000.00,11010555.56,46449565,0.2370
ESP,011 Spain,2015,Jul,201507 Jul. 2015,7763.20,5213.30,2549.90,2549900000.00,14166111.11,46449565,0.3050
ESP,011 Spain,2015,Aug,201508 Aug. 2015,6912.80,3970.90,2941.90,2941900000.00,16343888.89,46449565,0.3519
ESP,011 Spain,2015,Sep,201509 Sep. 2015,6868.50,3696.10,3172.40,3172400000.00,17624444.44,46449565,0.3794
ESP,011 Spain,2015,Okt,201510 Oct. 2015,5178.10,4277.10,901.00,901000000.00,5005555.56,46449565,0.1078
ESP,011 Spain,2015,Nov,201511 Nov. 2015,4585.40,6073.90,-1488.50,-1488500000.00,-8269444.44,46449565,-0.1780
ESP,011 Spain,2015,Dec,201512 Dec. 2015,3922.70,7598.80,-3676.10,-3676100000.00,-20422777.78,46449565,-0.4397
BEL,017 Belgium,2010,Jan,201001 Jan. 2010,359.10,120.80,238.30,238300000.00,1323888.89,10839905,0.1221
BEL,017 Belgium,2010,Feb,201002 Feb. 2010,495.50,162.30,333.20,333200000.00,1851111.11,10839905,0.1708
BEL,017 Belgium,2010,Mrt,201003 Mar. 2010,449.90,137.50,312.40,312400000.00,1735555.56,10839905,0.1601
BEL,017 Belgium,2010,Apr,201004 Apr. 2010,741.30,416.00,325.30,325300000.00,1807222.22,10839905,0.1667
BEL,017 Belgium,2010,Mei,201005 May. 2010,463.50,267.40,196.10,196100000.00,1089444.44,10839905,0.1005
BEL,017 Belgium,2010,Jun,201006 Jun. 2010,391.90,205.20,186.70,186700000.00,1037222.22,10839905,0.0957
BEL,017 Belgium,2010,Jul,201007 Jul. 2010,400.90,299.40,101.50,101500000.00,563888.89,10839905,0.0520
BEL,017 Belgium,2010,Aug,201008 Aug. 2010,606.90,265.70,341.20,341200000.00,1895555.56,10839905,0.1749
BEL,017 Belgium,2010,Sep,201009 Sep. 2010,475.20,245.50,229.70,229700000.00,1276111.11,10839905,0.1177
BEL,017 Belgium,2010,Okt,201010 Oct. 2010,504.20,171.00,333.20,333200000.00,1851111.11,10839905,0.1708
BEL,017 Belgium,2010,Nov,201011 Nov. 2010,350.10,165.50,184.60,184600000.00,1025555.56,10839905,0.0946
BEL,017 Belgium,2010,Dec,201012 Dec. 2010,612.40,152.10,460.30,460300000.00,2557222.22,10839905,0.2359
BEL,017 Belgium,2011,Jan,201101 Jan. 2011,323.40,78.60,244.80,244800000.00,1360000.00,11000638,0.1236
BEL,017 Belgium,2011,Feb,201102 Feb. 2011,363.20,75.90,287.30,287300000.00,1596111.11,11000638,0.1451
BEL,017 Belgium,2011,Mrt,201103 Mar. 2011,597.20,266.80,330.40,330400000.00,1835555.56,11000638,0.1669
BEL,017 Belgium,2011,Apr,201104 Apr. 2011,549.70,201.80,347.90,347900000.00,1932777.78,11000638,0.1757
BEL,017 Belgium,2011,Mei,201105 May. 2011,616.20,245.20,371.00,371000000.00,2061111.11,11000638,0.1874
BEL,017 Belgium,2011,Jun,201106 Jun. 2011,375.30,161.50,213.80,213800000.00,1187777.78,11000638,0.1080
BEL,017 Belgium,2011,Jul,201107 Jul. 2011,580.60,166.10,414.50,414500000.00,2302777.78,11000638,0.2093
BEL,017 Belgium,2011,Aug,201108 Aug. 2011,496.00,221.40,274.60,274600000.00,1525555.56,11000638,0.1387
BEL,017 Belgium,2011,Sep,201109 Sep. 2011,525.30,168.80,356.50,356500000.00,1980555.56,11000638,0.1800
BEL,017 Belgium,2011,Okt,201110 Oct. 2011,600.80,152.20,448.60,448600000.00,2492222.22,11000638,0.2266
BEL,017 Belgium,2011,Nov,201111 Nov. 2011,437.80,149.10,288.70,288700000.00,1603888.89,11000638,0.1458
BEL,017 Belgium,2011,Dec,201112 Dec. 2011,538.90,169.70,369.20,369200000.00,2051111.11,11000638,0.1865
BEL,017 Belgium,2012,Jan,201201 Jan. 2012,448.60,113.60,335.00,335000000.00,1861111.11,11075889,0.1680
BEL,017 Belgium,2012,Feb,201202 Feb. 2012,478.50,159.90,318.60,318600000.00,1770000.00,11075889,0.1598
BEL,017 Belgium,2012,Mrt,201203 Mar. 2012,611.30,229.10,382.20,382200000.00,2123333.33,11075889,0.1917
BEL,017 Belgium,2012,Apr,201204 Apr. 2012,1257.80,527.60,730.20,730200000.00,4056666.67,11075889,0.3663
BEL,017 Belgium,2012,Mei,201205 May. 2012,1106.50,595.60,510.90,510900000.00,2838333.33,11075889,0.2563
BEL,017 Belgium,2012,Jun,201206 Jun. 2012,924.70,755.20,169.50,169500000.00,941666.67,11075889,0.0850
BEL,017 Belgium,2012,Jul,201207 Jul. 2012,984.80,821.90,162.90,162900000.00,905000.00,11075889,0.0817
BEL,017 Belgium,2012,Aug,201208 Aug. 2012,1481.90,748.10,733.80,733800000.00,4076666.67,11075889,0.3681
BEL,017 Belgium,2012,Sep,201209 Sep. 2012,989.10,562.60,426.50,426500000.00,2369444.44,11075889,0.2139
BEL,017 Belgium,2012,Okt,201210 Oct. 2012,922.60,599.90,322.70,322700000.00,1792777.78,11075889,0.1619
BEL,017 Belgium,2012,Nov,201211 Nov. 2012,1012.00,490.80,521.20,521200000.00,2895555.56,11075889,0.2614
BEL,017 Belgium,2012,Dec,201212 Dec. 2012,2131.50,835.60,1295.90,1295900000.00,7199444.44,11075889,0.6500
BEL,017 Belgium,2013,Jan,201301 Jan. 2013,903.70,369.70,534.00,534000000.00,2966666.67,11137974,0.2664
BEL,017 Belgium,2013,Feb,201302 Feb. 2013,695.20,354.30,340.90,340900000.00,1893888.89,11137974,0.1700
BEL,017 Belgium,2013,Mrt,201303 Mar. 2013,910.20,520.40,389.80,389800000.00,2165555.56,11137974,0.1944
BEL,017 Belgium,2013,Apr,201304 Apr. 2013,1405.80,661.50,744.30,744300000.00,4135000.00,11137974,0.3713
BEL,017 Belgium,2013,Mei,201305 May. 2013,1288.20,834.00,454.20,454200000.00,2523333.33,11137974,0.2266
BEL,017 Belgium,2013,Jun,201306 Jun. 2013,1340.70,755.00,585.70,585700000.00,3253888.89,11137974,0.2921
BEL,017 Belgium,2013,Jul,201307 Jul. 2013,1301.50,895.30,406.20,406200000.00,2256666.67,11137974,0.2026
BEL,017 Belgium,2013,Aug,201308 Aug. 2013,1443.60,829.00,614.60,614600000.00,3414444.44,11137974,0.3066
BEL,017 Belgium,2013,Sep,201309 Sep. 2013,1294.80,1013.30,281.50,281500000.00,1563888.89,11137974,0.1404
BEL,017 Belgium,2013,Okt,201310 Oct. 2013,1229.20,706.90,522.30,522300000.00,2901666.67,11137974,0.2605
BEL,017 Belgium,2013,Nov,201311 Nov. 2013,1111.70,745.70,366.00,366000000.00,2033333.33,11137974,0.1826
BEL,017 Belgium,2013,Dec,201312 Dec. 2013,1445.60,964.90,480.70,480700000.00,2670555.56,11137974,0.2398
BEL,017 Belgium,2014,Jan,201401 Jan. 2014,1244.20,841.20,403.00,403000000.00,2238888.89,11180840,0.2002
BEL,017 Belgium,2014,Feb,201402 Feb. 2014,1177.20,691.80,485.40,485400000.00,2696666.67,11180840,0.2412
BEL,017 Belgium,2014,Mrt,201403 Mar. 2014,1193.90,916.10,277.80,277800000.00,1543333.33,11180840,0.1380
BEL,017 Belgium,2014,Apr,201404 Apr. 2014,1436.10,946.70,489.40,489400000.00,2718888.89,11180840,0.2432
BEL,017 Belgium,2014,Mei,201405 May. 2014,1673.40,1040.70,632.70,632700000.00,3515000.00,11180840,0.3144
BEL,017 Belgium,2014,Jun,201406 Jun. 2014,1545.60,1106.10,439.50,439500000.00,2441666.67,11180840,0.2184
BEL,017 Belgium,2014,Jul,201407 Jul. 2014,1427.50,1027.70,399.80,399800000.00,2221111.11,11180840,0.1987
BEL,017 Belgium,2014,Aug,201408 Aug. 2014,1290.90,1104.30,186.60,186600000.00,1036666.67,11180840,0.0927
BEL,017 Belgium,2014,Sep,201409 Sep. 2014,1513.40,862.50,650.90,650900000.00,3616111.11,11180840,0.3234
BEL,017 Belgium,2014,Okt,201410 Oct. 2014,1342.30,721.20,621.10,621100000.00,3450555.56,11180840,0.3086
BEL,017 Belgium,2014,Nov,201411 Nov. 2014,1340.20,864.60,475.60,475600000.00,2642222.22,11180840,0.2363
BEL,017 Belgium,2014,Dec,201412 Dec. 2014,1942.50,1123.40,819.10,819100000.00,4550555.56,11180840,0.4070
BEL,017 Belgium,2015,Jan,201501 Jan. 2015,1441.40,987.00,454.40,454400000.00,2524444.44,11237274,0.2246
BEL,017 Belgium,2015,Feb,201502 Feb. 2015,786.10,853.00,-66.90,-66900000.00,-371666.67,11237274,-0.0331
BEL,017 Belgium,2015,Mrt,201503 Mar. 2015,1423.00,907.10,515.90,515900000.00,2866111.11,11237274,0.2551
BEL,017 Belgium,2015,Apr,201504 Apr. 2015,1934.10,1076.30,857.80,857800000.00,4765555.56,11237274,0.4241
BEL,017 Belgium,2015,Mei,201505 May. 2015,1555.80,982.70,573.10,573100000.00,3183888.89,11237274,0.2833
BEL,017 Belgium,2015,Jun,201506 Jun. 2015,1802.00,1198.70,603.30,603300000.00,3351666.67,11237274,0.2983
BEL,017 Belgium,2015,Jul,201507 Jul. 2015,1775.90,1079.50,696.40,696400000.00,3868888.89,11237274,0.3443
BEL,017 Belgium,2015,Aug,201508 Aug. 2015,2304.30,1926.40,377.90,377900000.00,2099444.44,11237274,0.1868
BEL,017 Belgium,2015,Sep,201509 Sep. 2015,1645.60,1346.40,299.20,299200000.00,1662222.22,11237274,0.1479
BEL,017 Belgium,2015,Okt,201510 Oct. 2015,2277.80,1320.30,957.50,957500000.00,5319444.44,11237274,0.4734
BEL,017 Belgium,2015,Nov,201511 Nov. 2015,1796.30,1344.70,451.60,451600000.00,2508888.89,11237274,0.2233
BEL,017 Belgium,2015,Dec,201512 Dec. 2015,1636.10,1035.40,600.70,600700000.00,3337222.22,11237274,0.2970
LUX,018 Luxembourg,2010,Jan,201001 Jan. 2010,23.70,1.40,22.30,22300000.00,123888.89,502066,0.2468
LUX,018 Luxembourg,2010,Feb,201002 Feb. 2010,17.50,1.60,15.90,15900000.00,88333.33,502066,0.1759
LUX,018 Luxembourg,2010,Mrt,201003 Mar. 2010,22.90,1.80,21.10,21100000.00,117222.22,502066,0.2335
LUX,018 Luxembourg,2010,Apr,201004 Apr. 2010,19.00,1.80,17.20,17200000.00,95555.56,502066,0.1903
LUX,018 Luxembourg,2010,Mei,201005 May. 2010,18.40,1.90,16.50,16500000.00,91666.67,502066,0.1826
LUX,018 Luxembourg,2010,Jun,201006 Jun. 2010,24.00,0.90,23.10,23100000.00,128333.33,502066,0.2556
LUX,018 Luxembourg,2010,Jul,201007 Jul. 2010,23.20,1.50,21.70,21700000.00,120555.56,502066,0.2401
LUX,018 Luxembourg,2010,Aug,201008 Aug. 2010,17.10,1.40,15.70,15700000.00,87222.22,502066,0.1737
LUX,018 Luxembourg,2010,Sep,201009 Sep. 2010,20.20,2.00,18.20,18200000.00,101111.11,502066,0.2014
LUX,018 Luxembourg,2010,Okt,201010 Oct. 2010,20.60,2.70,17.90,17900000.00,99444.44,502066,0.1981
LUX,018 Luxembourg,2010,Nov,201011 Nov. 2010,26.40,2.50,23.90,23900000.00,132777.78,502066,0.2645
LUX,018 Luxembourg,2010,Dec,201012 Dec. 2010,24.50,5.90,18.60,18600000.00,103333.33,502066,0.2058
LUX,018 Luxembourg,2011,Jan,201101 Jan. 2011,19.90,1.90,18.00,18000000.00,100000.00,511840,0.1954
LUX,018 Luxembourg,2011,Feb,201102 Feb. 2011,16.80,1.80,15.00,15000000.00,83333.33,511840,0.1628
LUX,018 Luxembourg,2011,Mrt,201103 Mar. 2011,19.70,2.60,17.10,17100000.00,95000.00,511840,0.1856
LUX,018 Luxembourg,2011,Apr,201104 Apr. 2011,18.50,2.20,16.30,16300000.00,90555.56,511840,0.1769
LUX,018 Luxembourg,2011,Mei,201105 May. 2011,19.90,2.30,17.60,17600000.00,97777.78,511840,0.1910
LUX,018 Luxembourg,2011,Jun,201106 Jun. 2011,21.90,2.30,19.60,19600000.00,108888.89,511840,0.2127
LUX,018 Luxembourg,2011,Jul,201107 Jul. 2011,22.40,2.50,19.90,19900000.00,110555.56,511840,0.2160
LUX,018 Luxembourg,2011,Aug,201108 Aug. 2011,18.30,1.90,16.40,16400000.00,91111.11,511840,0.1780
LUX,018 Luxembourg,2011,Sep,201109 Sep. 2011,21.40,2.10,19.30,19300000.00,107222.22,511840,0.2095
LUX,018 Luxembourg,2011,Okt,201110 Oct. 2011,25.50,2.60,22.90,22900000.00,127222.22,511840,0.2486
LUX,018 Luxembourg,2011,Nov,201111 Nov. 2011,28.10,3.30,24.80,24800000.00,137777.78,511840,0.2692
LUX,018 Luxembourg,2011,Dec,201112 Dec. 2011,29.80,3.80,26.00,26000000.00,144444.44,511840,0.2822
LUX,018 Luxembourg,2012,Jan,201201 Jan. 2012,20.50,2.20,18.30,18300000.00,101666.67,524853,0.1937
LUX,018 Luxembourg,2012,Feb,201202 Feb. 2012,15.40,1.70,13.70,13700000.00,76111.11,524853,0.1450
LUX,018 Luxembourg,2012,Mrt,201203 Mar. 2012,17.30,2.40,14.90,14900000.00,82777.78,524853,0.1577
LUX,018 Luxembourg,2012,Apr,201204 Apr. 2012,14.40,2.20,12.20,12200000.00,67777.78,524853,0.1291
LUX,018 Luxembourg,2012,Mei,201205 May. 2012,16.90,1.10,15.80,15800000.00,87777.78,524853,0.1672
LUX,018 Luxembourg,2012,Jun,201206 Jun. 2012,20.10,1.30,18.80,18800000.00,104444.44,524853,0.1990
LUX,018 Luxembourg,2012,Jul,201207 Jul. 2012,19.40,1.20,18.20,18200000.00,101111.11,524853,0.1926
LUX,018 Luxembourg,2012,Aug,201208 Aug. 2012,15.80,1.40,14.40,14400000.00,80000.00,524853,0.1524
LUX,018 Luxembourg,2012,Sep,201209 Sep. 2012,14.40,1.40,13.00,13000000.00,72222.22,524853,0.1376
LUX,018 Luxembourg,2012,Okt,201210 Oct. 2012,18.00,1.70,16.30,16300000.00,90555.56,524853,0.1725
LUX,018 Luxembourg,2012,Nov,201211 Nov. 2012,16.40,1.40,15.00,15000000.00,83333.33,524853,0.1588
LUX,018 Luxembourg,2012,Dec,201212 Dec. 2012,21.10,1.80,19.30,19300000.00,107222.22,524853,0.2043
LUX,018 Luxembourg,2013,Jan,201301 Jan. 2013,20.70,1.40,19.30,19300000.00,107222.22,537039,0.1997
LUX,018 Luxembourg,2013,Feb,201302 Feb. 2013,17.90,1.10,16.80,16800000.00,93333.33,537039,0.1738
LUX,018 Luxembourg,2013,Mrt,201303 Mar. 2013,20.70,1.50,19.20,19200000.00,106666.67,537039,0.1986
LUX,018 Luxembourg,2013,Apr,201304 Apr. 2013,17.90,1.30,16.60,16600000.00,92222.22,537039,0.1717
LUX,018 Luxembourg,2013,Mei,201305 May. 2013,18.50,1.30,17.20,17200000.00,95555.56,537039,0.1779
LUX,018 Luxembourg,2013,Jun,201306 Jun. 2013,19.10,1.40,17.70,17700000.00,98333.33,537039,0.1831
LUX,018 Luxembourg,2013,Jul,201307 Jul. 2013,20.20,1.70,18.50,18500000.00,102777.78,537039,0.1914
LUX,018 Luxembourg,2013,Aug,201308 Aug. 2013,21.90,1.30,20.60,20600000.00,114444.44,537039,0.2131
LUX,018 Luxembourg,2013,Sep,201309 Sep. 2013,18.00,1.20,16.80,16800000.00,93333.33,537039,0.1738
LUX,018 Luxembourg,2013,Okt,201310 Oct. 2013,22.00,1.30,20.70,20700000.00,115000.00,537039,0.2141
LUX,018 Luxembourg,2013,Nov,201311 Nov. 2013,18.30,0.90,17.40,17400000.00,96666.67,537039,0.1800
LUX,018 Luxembourg,2013,Dec,201312 Dec. 2013,21.80,1.90,19.90,19900000.00,110555.56,537039,0.2059
LUX,018 Luxembourg,2014,Jan,201401 Jan. 2014,28.50,1.50,27.00,27000000.00,150000.00,549680,0.2729
LUX,018 Luxembourg,2014,Feb,201402 Feb. 2014,29.50,1.50,28.00,28000000.00,155555.56,549680,0.2830
LUX,018 Luxembourg,2014,Mrt,201403 Mar. 2014,32.70,1.50,31.20,31200000.00,173333.33,549680,0.3153
LUX,018 Luxembourg,2014,Apr,201404 Apr. 2014,31.90,1.60,30.30,30300000.00,168333.33,549680,0.3062
LUX,018 Luxembourg,2014,Mei,201405 May. 2014,27.90,1.40,26.50,26500000.00,147222.22,549680,0.2678
LUX,018 Luxembourg,2014,Jun,201406 Jun. 2014,30.00,1.60,28.40,28400000.00,157777.78,549680,0.2870
LUX,018 Luxembourg,2014,Jul,201407 Jul. 2014,35.40,2.00,33.40,33400000.00,185555.56,549680,0.3376
LUX,018 Luxembourg,2014,Aug,201408 Aug. 2014,36.50,1.80,34.70,34700000.00,192777.78,549680,0.3507
LUX,018 Luxembourg,2014,Sep,201409 Sep. 2014,27.40,2.50,24.90,24900000.00,138333.33,549680,0.2517
LUX,018 Luxembourg,2014,Okt,201410 Oct. 2014,29.80,2.70,27.10,27100000.00,150555.56,549680,0.2739
LUX,018 Luxembourg,2014,Nov,201411 Nov. 2014,25.40,1.50,23.90,23900000.00,132777.78,549680,0.2416
LUX,018 Luxembourg,2014,Dec,201412 Dec. 2014,31.70,2.70,29.00,29000000.00,161111.11,549680,0.2931
LUX,018 Luxembourg,2015,Jan,201501 Jan. 2015,25.30,1.70,23.60,23600000.00,131111.11,562958,0.2329
LUX,018 Luxembourg,2015,Feb,201502 Feb. 2015,31.10,1.70,29.40,29400000.00,163333.33,562958,0.2901
LUX,018 Luxembourg,2015,Mrt,201503 Mar. 2015,32.70,1.70,31.00,31000000.00,172222.22,562958,0.3059
LUX,018 Luxembourg,2015,Apr,201504 Apr. 2015,38.70,1.90,36.80,36800000.00,204444.44,562958,0.3632
LUX,018 Luxembourg,2015,Mei,201505 May. 2015,28.00,1.00,27.00,27000000.00,150000.00,562958,0.2664
LUX,018 Luxembourg,2015,Jun,201506 Jun. 2015,28.50,1.60,26.90,26900000.00,149444.44,562958,0.2655
LUX,018 Luxembourg,2015,Jul,201507 Jul. 2015,23.90,1.30,22.60,22600000.00,125555.56,562958,0.2230
LUX,018 Luxembourg,2015,Aug,201508 Aug. 2015,24.20,1.10,23.10,23100000.00,128333.33,562958,0.2280
LUX,018 Luxembourg,2015,Sep,201509 Sep. 2015,26.40,1.40,25.00,25000000.00,138888.89,562958,0.2467
LUX,018 Luxembourg,2015,Okt,201510 Oct. 2015,33.30,1.20,32.10,32100000.00,178333.33,562958,0.3168
LUX,018 Luxembourg,2015,Nov,201511 Nov. 2015,35.80,0.90,34.90,34900000.00,193888.89,562958,0.3444
LUX,018 Luxembourg,2015,Dec,201512 Dec. 2015,30.70,1.80,28.90,28900000.00,160555.56,562958,0.2852
SWE,030 Sweden,2010,Jan,201001 Jan. 2010,1250.30,25.70,1224.60,1224600000.00,6803333.33,9340682,0.7284
SWE,030 Sweden,2010,Feb,201002 Feb. 2010,984.30,26.80,957.50,957500000.00,5319444.44,9340682,0.5695
SWE,030 Sweden,2010,Mrt,201003 Mar. 2010,1714.10,26.20,1687.90,1687900000.00,9377222.22,9340682,1.0039
SWE,030 Sweden,2010,Apr,201004 Apr. 2010,1261.30,45.10,1216.20,1216200000.00,6756666.67,9340682,0.7234
SWE,030 Sweden,2010,Mei,201005 May. 2010,1403.90,62.70,1341.20,1341200000.00,7451111.11,9340682,0.7977
SWE,030 Sweden,2010,Jun,201006 Jun. 2010,1183.20,30.50,1152.70,1152700000.00,6403888.89,9340682,0.6856
SWE,030 Sweden,2010,Jul,201007 Jul. 2010,883.00,39.00,844.00,844000000.00,4688888.89,9340682,0.5020
SWE,030 Sweden,2010,Aug,201008 Aug. 2010,1189.70,67.40,1122.30,1122300000.00,6235000.00,9340682,0.6675
SWE,030 Sweden,2010,Sep,201009 Sep. 2010,1192.00,148.90,1043.10,1043100000.00,5795000.00,9340682,0.6204
SWE,030 Sweden,2010,Okt,201010 Oct. 2010,1060.50,107.40,953.10,953100000.00,5295000.00,9340682,0.5669
SWE,030 Sweden,2010,Nov,201011 Nov. 2010,1008.70,104.00,904.70,904700000.00,5026111.11,9340682,0.5381
SWE,030 Sweden,2010,Dec,201012 Dec. 2010,1052.00,101.30,950.70,950700000.00,5281666.67,9340682,0.5654
SWE,030 Sweden,2011,Jan,201101 Jan. 2011,1147.90,66.10,1081.80,1081800000.00,6010000.00,9415570,0.6383
SWE,030 Sweden,2011,Feb,201102 Feb. 2011,1484.50,64.10,1420.40,1420400000.00,7891111.11,9415570,0.8381
SWE,030 Sweden,2011,Mrt,201103 Mar. 2011,1713.20,49.40,1663.80,1663800000.00,9243333.33,9415570,0.9817
SWE,030 Sweden,2011,Apr,201104 Apr. 2011,1669.30,18.90,1650.40,1650400000.00,9168888.89,9415570,0.9738
SWE,030 Sweden,2011,Mei,201105 May. 2011,1445.70,8.50,1437.20,1437200000.00,7984444.44,9415570,0.8480
SWE,030 Sweden,2011,Jun,201106 Jun. 2011,1315.00,6.90,1308.10,1308100000.00,7267222.22,9415570,0.7718
SWE,030 Sweden,2011,Jul,201107 Jul. 2011,1323.80,2.30,1321.50,1321500000.00,7341666.67,9415570,0.7797
SWE,030 Sweden,2011,Aug,201108 Aug. 2011,1345.60,0.10,1345.50,1345500000.00,7475000.00,9415570,0.7939
