CODE,DECLARANT,FLOW,YEAR,MONTH,PERIOD,QUANTITY_TON
MLT,046 Malta,EXPORT,2013,Jul,201307 Jul. 2013,0
MLT,046 Malta,EXPORT,2013,Aug,201308 Aug. 2013,0
MLT,046 Malta,EXPORT,2013,Sep,201309 Sep. 2013,0
MLT,046 Malta,EXPORT,2013,Okt,201310 Oct. 2013,0
MLT,046 Malta,EXPORT,2013,Nov,201311 Nov. 2013,0
MLT,046 Malta,EXPORT,2013,Dec,201312 Dec. 2013,0
MLT,046 Malta,EXPORT,2014,Jan,201401 Jan. 2014,0
MLT,046 Malta,EXPORT,2014,Feb,201402 Feb. 2014,0
MLT,046 Malta,EXPORT,2014,Mrt,201403 Mar. 2014,0
MLT,046 Malta,EXPORT,2014,Apr,201404 Apr. 2014,0
MLT,046 Malta,EXPORT,2014,Mei,201405 May. 2014,0
MLT,046 Malta,EXPORT,2014,Jun,201406 Jun. 2014,0
MLT,046 Malta,EXPORT,2014,Jul,201407 Jul. 2014,0
MLT,046 Malta,EXPORT,2014,Aug,201408 Aug. 2014,0
MLT,046 Malta,EXPORT,2014,Sep,201409 Sep. 2014,0
MLT,046 Malta,EXPORT,2014,Okt,201410 Oct. 2014,0
MLT,046 Malta,EXPORT,2014,Nov,201411 Nov. 2014,0
MLT,046 Malta,EXPORT,2014,Dec,201412 Dec. 2014,0
MLT,046 Malta,EXPORT,2015,Jan,201501 Jan. 2015,0
MLT,046 Malta,EXPORT,2015,Feb,201502 Feb. 2015,0
MLT,046 Malta,EXPORT,2015,Mrt,201503 Mar. 2015,0
MLT,046 Malta,EXPORT,2015,Apr,201504 Apr. 2015,0
MLT,046 Malta,EXPORT,2015,Mei,201505 May. 2015,0
MLT,046 Malta,EXPORT,2015,Jun,201506 Jun. 2015,0
MLT,046 Malta,EXPORT,2015,Jul,201507 Jul. 2015,0
MLT,046 Malta,EXPORT,2015,Aug,201508 Aug. 2015,0
MLT,046 Malta,EXPORT,2015,Sep,201509 Sep. 2015,0
MLT,046 Malta,EXPORT,2015,Okt,201510 Oct. 2015,0
MLT,046 Malta,EXPORT,2015,Nov,201511 Nov. 2015,0
MLT,046 Malta,EXPORT,2015,Dec,201512 Dec. 2015,0
EST,053 Estonia,IMPORT,2010,Jan,201001 Jan. 2010,24.3
EST,053 Estonia,IMPORT,2010,Feb,201002 Feb. 2010,23.8
EST,053 Estonia,IMPORT,2010,Mrt,201003 Mar. 2010,21.4
EST,053 Estonia,IMPORT,2010,Apr,201004 Apr. 2010,24
EST,053 Estonia,IMPORT,2010,Mei,201005 May. 2010,14.9
EST,053 Estonia,IMPORT,2010,Jun,201006 Jun. 2010,25.7
EST,053 Estonia,IMPORT,2010,Jul,201007 Jul. 2010,24.6
EST,053 Estonia,IMPORT,2010,Aug,201008 Aug. 2010,9.1
EST,053 Estonia,IMPORT,2010,Sep,201009 Sep. 2010,12
EST,053 Estonia,IMPORT,2010,Okt,201010 Oct. 2010,21.8
EST,053 Estonia,IMPORT,2010,Nov,201011 Nov. 2010,36.2
EST,053 Estonia,IMPORT,2010,Dec,201012 Dec. 2010,24.1
EST,053 Estonia,IMPORT,2011,Jan,201101 Jan. 2011,27.9
EST,053 Estonia,IMPORT,2011,Feb,201102 Feb. 2011,28.5
EST,053 Estonia,IMPORT,2011,Mrt,201103 Mar. 2011,30.6
EST,053 Estonia,IMPORT,2011,Apr,201104 Apr. 2011,15.2
EST,053 Estonia,IMPORT,2011,Mei,201105 May. 2011,28.9
EST,053 Estonia,IMPORT,2011,Jun,201106 Jun. 2011,18.5
EST,053 Estonia,IMPORT,2011,Jul,201107 Jul. 2011,17.3
EST,053 Estonia,IMPORT,2011,Aug,201108 Aug. 2011,14.3
EST,053 Estonia,IMPORT,2011,Sep,201109 Sep. 2011,14.1
EST,053 Estonia,IMPORT,2011,Okt,201110 Oct. 2011,21.8
EST,053 Estonia,IMPORT,2011,Nov,201111 Nov. 2011,23.6
EST,053 Estonia,IMPORT,2011,Dec,201112 Dec. 2011,25.2
EST,053 Estonia,IMPORT,2012,Jan,201201 Jan. 2012,21.2
EST,053 Estonia,IMPORT,2012,Feb,201202 Feb. 2012,20.6
EST,053 Estonia,IMPORT,2012,Mrt,201203 Mar. 2012,27.3
EST,053 Estonia,IMPORT,2012,Apr,201204 Apr. 2012,23.8
EST,053 Estonia,IMPORT,2012,Mei,201205 May. 2012,22.8
EST,053 Estonia,IMPORT,2012,Jun,201206 Jun. 2012,22.5
EST,053 Estonia,IMPORT,2012,Jul,201207 Jul. 2012,10.9
EST,053 Estonia,IMPORT,2012,Aug,201208 Aug. 2012,17.2
EST,053 Estonia,IMPORT,2012,Sep,201209 Sep. 2012,17.6
EST,053 Estonia,IMPORT,2012,Okt,201210 Oct. 2012,34.1
EST,053 Estonia,IMPORT,2012,Nov,201211 Nov. 2012,28.7
EST,053 Estonia,IMPORT,2012,Dec,201212 Dec. 2012,38.6
EST,053 Estonia,IMPORT,2013,Jan,201301 Jan. 2013,38.4
EST,053 Estonia,IMPORT,2013,Feb,201302 Feb. 2013,46
EST,053 Estonia,IMPORT,2013,Mrt,201303 Mar. 2013,42.1
EST,053 Estonia,IMPORT,2013,Apr,201304 Apr. 2013,46
EST,053 Estonia,IMPORT,2013,Mei,201305 May. 2013,47.5
EST,053 Estonia,IMPORT,2013,Jun,201306 Jun. 2013,36.6
EST,053 Estonia,IMPORT,2013,Jul,201307 Jul. 2013,42.2
EST,053 Estonia,IMPORT,2013,Aug,201308 Aug. 2013,34.8
EST,053 Estonia,IMPORT,2013,Sep,201309 Sep. 2013,42.6
EST,053 Estonia,IMPORT,2013,Okt,201310 Oct. 2013,56.8
EST,053 Estonia,IMPORT,2013,Nov,201311 Nov. 2013,62.8
EST,053 Estonia,IMPORT,2013,Dec,201312 Dec. 2013,70.1
EST,053 Estonia,IMPORT,2014,Jan,201401 Jan. 2014,62.1
EST,053 Estonia,IMPORT,2014,Feb,201402 Feb. 2014,45.8
EST,053 Estonia,IMPORT,2014,Mrt,201403 Mar. 2014,80.6
EST,053 Estonia,IMPORT,2014,Apr,201404 Apr. 2014,63.3
EST,053 Estonia,IMPORT,2014,Mei,201405 May. 2014,82.1
EST,053 Estonia,IMPORT,2014,Jun,201406 Jun. 2014,60
EST,053 Estonia,IMPORT,2014,Jul,201407 Jul. 2014,42.7
EST,053 Estonia,IMPORT,2014,Aug,201408 Aug. 2014,57.1
EST,053 Estonia,IMPORT,2014,Sep,201409 Sep. 2014,51
EST,053 Estonia,IMPORT,2014,Okt,201410 Oct. 2014,56.1
EST,053 Estonia,IMPORT,2014,Nov,201411 Nov. 2014,71.8
EST,053 Estonia,IMPORT,2014,Dec,201412 Dec. 2014,79.1
EST,053 Estonia,IMPORT,2015,Jan,201501 Jan. 2015,80.8
EST,053 Estonia,IMPORT,2015,Feb,201502 Feb. 2015,91.8
EST,053 Estonia,IMPORT,2015,Mrt,201503 Mar. 2015,117.4
EST,053 Estonia,IMPORT,2015,Apr,201504 Apr. 2015,94.7
EST,053 Estonia,IMPORT,2015,Mei,201505 May. 2015,105.3
EST,053 Estonia,IMPORT,2015,Jun,201506 Jun. 2015,80.3
EST,053 Estonia,IMPORT,2015,Jul,201507 Jul. 2015,58.9
EST,053 Estonia,IMPORT,2015,Aug,201508 Aug. 2015,56.4
EST,053 Estonia,IMPORT,2015,Sep,201509 Sep. 2015,67.7
EST,053 Estonia,IMPORT,2015,Okt,201510 Oct. 2015,64
EST,053 Estonia,IMPORT,2015,Nov,201511 Nov. 2015,89.8
EST,053 Estonia,IMPORT,2015,Dec,201512 Dec. 2015,107.7
EST,053 Estonia,EXPORT,2010,Jan,201001 Jan. 2010,0
EST,053 Estonia,EXPORT,2010,Feb,201002 Feb. 2010,0
EST,053 Estonia,EXPORT,2010,Mrt,201003 Mar. 2010,0
EST,053 Estonia,EXPORT,2010,Apr,201004 Apr. 2010,0
EST,053 Estonia,EXPORT,2010,Mei,201005 May. 2010,0
EST,053 Estonia,EXPORT,2010,Jun,201006 Jun. 2010,0.1
EST,053 Estonia,EXPORT,2010,Jul,201007 Jul. 2010,0.2
EST,053 Estonia,EXPORT,2010,Aug,201008 Aug. 2010,0
EST,053 Estonia,EXPORT,2010,Sep,201009 Sep. 2010,0
EST,053 Estonia,EXPORT,2010,Okt,201010 Oct. 2010,0
EST,053 Estonia,EXPORT,2010,Nov,201011 Nov. 2010,0
EST,053 Estonia,EXPORT,2010,Dec,201012 Dec. 2010,0
EST,053 Estonia,EXPORT,2011,Jan,201101 Jan. 2011,0
EST,053 Estonia,EXPORT,2011,Feb,201102 Feb. 2011,0
EST,053 Estonia,EXPORT,2011,Mrt,201103 Mar. 2011,0
EST,053 Estonia,EXPORT,2011,Apr,201104 Apr. 2011,0
EST,053 Estonia,EXPORT,2011,Mei,201105 May. 2011,0
EST,053 Estonia,EXPORT,2011,Jun,201106 Jun. 2011,0.2
EST,053 Estonia,EXPORT,2011,Jul,201107 Jul. 2011,0
EST,053 Estonia,EXPORT,2011,Aug,201108 Aug. 2011,0
EST,053 Estonia,EXPORT,2011,Sep,201109 Sep. 2011,0
EST,053 Estonia,EXPORT,2011,Okt,201110 Oct. 2011,0
EST,053 Estonia,EXPORT,2011,Nov,201111 Nov. 2011,0
EST,053 Estonia,EXPORT,2011,Dec,201112 Dec. 2011,0
EST,053 Estonia,EXPORT,2012,Jan,201201 Jan. 2012,0
EST,053 Estonia,EXPORT,2012,Feb,201202 Feb. 2012,0
EST,053 Estonia,EXPORT,2012,Mrt,201203 Mar. 2012,0
EST,053 Estonia,EXPORT,2012,Apr,201204 Apr. 2012,0
EST,053 Estonia,EXPORT,2012,Mei,201205 May. 2012,0
EST,053 Estonia,EXPORT,2012,Jun,201206 Jun. 2012,0.1
EST,053 Estonia,EXPORT,2012,Jul,201207 Jul. 2012,0
EST,053 Estonia,EXPORT,2012,Aug,201208 Aug. 2012,0
EST,053 Estonia,EXPORT,2012,Sep,201209 Sep. 2012,0
EST,053 Estonia,EXPORT,2012,Okt,201210 Oct. 2012,3.3
EST,053 Estonia,EXPORT,2012,Nov,201211 Nov. 2012,0
EST,053 Estonia,EXPORT,2012,Dec,201212 Dec. 2012,0
EST,053 Estonia,EXPORT,2013,Jan,201301 Jan. 2013,0
EST,053 Estonia,EXPORT,2013,Feb,201302 Feb. 2013,0
EST,053 Estonia,EXPORT,2013,Mrt,201303 Mar. 2013,0
EST,053 Estonia,EXPORT,2013,Apr,201304 Apr. 2013,0
EST,053 Estonia,EXPORT,2013,Mei,201305 May. 2013,0
EST,053 Estonia,EXPORT,2013,Jun,201306 Jun. 2013,0
EST,053 Estonia,EXPORT,2013,Jul,201307 Jul. 2013,0
EST,053 Estonia,EXPORT,2013,Aug,201308 Aug. 2013,0
EST,053 Estonia,EXPORT,2013,Sep,201309 Sep. 2013,0
EST,053 Estonia,EXPORT,2013,Okt,201310 Oct. 2013,0
EST,053 Estonia,EXPORT,2013,Nov,201311 Nov. 2013,0
EST,053 Estonia,EXPORT,2013,Dec,201312 Dec. 2013,0
EST,053 Estonia,EXPORT,2014,Jan,201401 Jan. 2014,0
EST,053 Estonia,EXPORT,2014,Feb,201402 Feb. 2014,0
EST,053 Estonia,EXPORT,2014,Mrt,201403 Mar. 2014,0
EST,053 Estonia,EXPORT,2014,Apr,201404 Apr. 2014,0
EST,053 Estonia,EXPORT,2014,Mei,201405 May. 2014,0
EST,053 Estonia,EXPORT,2014,Jun,201406 Jun. 2014,0
EST,053 Estonia,EXPORT,2014,Jul,201407 Jul. 2014,0.1
EST,053 Estonia,EXPORT,2014,Aug,201408 Aug. 2014,0
EST,053 Estonia,EXPORT,2014,Sep,201409 Sep. 2014,0
EST,053 Estonia,EXPORT,2014,Okt,201410 Oct. 2014,0
EST,053 Estonia,EXPORT,2014,Nov,201411 Nov. 2014,0
EST,053 Estonia,EXPORT,2014,Dec,201412 Dec. 2014,0
EST,053 Estonia,EXPORT,2015,Jan,201501 Jan. 2015,0
EST,053 Estonia,EXPORT,2015,Feb,201502 Feb. 2015,0
EST,053 Estonia,EXPORT,2015,Mrt,201503 Mar. 2015,0.1
EST,053 Estonia,EXPORT,2015,Apr,201504 Apr. 2015,0.2
EST,053 Estonia,EXPORT,2015,Mei,201505 May. 2015,0.2
EST,053 Estonia,EXPORT,2015,Jun,201506 Jun. 2015,0.4
EST,053 Estonia,EXPORT,2015,Jul,201507 Jul. 2015,0.8
EST,053 Estonia,EXPORT,2015,Aug,201508 Aug. 2015,0.8
EST,053 Estonia,EXPORT,2015,Sep,201509 Sep. 2015,0.8
EST,053 Estonia,EXPORT,2015,Okt,201510 Oct. 2015,0.8
EST,053 Estonia,EXPORT,2015,Nov,201511 Nov. 2015,0.2
EST,053 Estonia,EXPORT,2015,Dec,201512 Dec. 2015,0.1
LVA,054 Latvia,IMPORT,2010,Jan,201001 Jan. 2010,172.7
LVA,054 Latvia,IMPORT,2010,Feb,201002 Feb. 2010,183.8
LVA,054 Latvia,IMPORT,2010,Mrt,201003 Mar. 2010,270
LVA,054 Latvia,IMPORT,2010,Apr,201004 Apr. 2010,59.6
LVA,054 Latvia,IMPORT,2010,Mei,201005 May. 2010,157
LVA,054 Latvia,IMPORT,2010,Jun,201006 Jun. 2010,142.7
LVA,054 Latvia,IMPORT,2010,Jul,201007 Jul. 2010,98.9
LVA,054 Latvia,IMPORT,2010,Aug,201008 Aug. 2010,166.4
LVA,054 Latvia,IMPORT,2010,Sep,201009 Sep. 2010,117.5
LVA,054 Latvia,IMPORT,2010,Okt,201010 Oct. 2010,115.9
LVA,054 Latvia,IMPORT,2010,Nov,201011 Nov. 2010,348.1
LVA,054 Latvia,IMPORT,2010,Dec,201012 Dec. 2010,293.8
LVA,054 Latvia,IMPORT,2011,Jan,201101 Jan. 2011,324.8
LVA,054 Latvia,IMPORT,2011,Feb,201102 Feb. 2011,156.5
LVA,054 Latvia,IMPORT,2011,Mrt,201103 Mar. 2011,326.6
LVA,054 Latvia,IMPORT,2011,Apr,201104 Apr. 2011,234.2
LVA,054 Latvia,IMPORT,2011,Mei,201105 May. 2011,420.8
LVA,054 Latvia,IMPORT,2011,Jun,201106 Jun. 2011,177.6
LVA,054 Latvia,IMPORT,2011,Jul,201107 Jul. 2011,135.3
LVA,054 Latvia,IMPORT,2011,Aug,201108 Aug. 2011,77.4
LVA,054 Latvia,IMPORT,2011,Sep,201109 Sep. 2011,70.9
LVA,054 Latvia,IMPORT,2011,Okt,201110 Oct. 2011,176.7
LVA,054 Latvia,IMPORT,2011,Nov,201111 Nov. 2011,265.8
LVA,054 Latvia,IMPORT,2011,Dec,201112 Dec. 2011,452.6
LVA,054 Latvia,IMPORT,2012,Jan,201201 Jan. 2012,390.5
LVA,054 Latvia,IMPORT,2012,Feb,201202 Feb. 2012,211.8
LVA,054 Latvia,IMPORT,2012,Mrt,201203 Mar. 2012,295.4
LVA,054 Latvia,IMPORT,2012,Apr,201204 Apr. 2012,317.9
LVA,054 Latvia,IMPORT,2012,Mei,201205 May. 2012,285.8
LVA,054 Latvia,IMPORT,2012,Jun,201206 Jun. 2012,140.8
LVA,054 Latvia,IMPORT,2012,Jul,201207 Jul. 2012,97.6
LVA,054 Latvia,IMPORT,2012,Aug,201208 Aug. 2012,110.9
LVA,054 Latvia,IMPORT,2012,Sep,201209 Sep. 2012,146.7
LVA,054 Latvia,IMPORT,2012,Okt,201210 Oct. 2012,237.1
LVA,054 Latvia,IMPORT,2012,Nov,201211 Nov. 2012,441.7
LVA,054 Latvia,IMPORT,2012,Dec,201212 Dec. 2012,388.1
LVA,054 Latvia,IMPORT,2013,Jan,201301 Jan. 2013,335.6
LVA,054 Latvia,IMPORT,2013,Feb,201302 Feb. 2013,295.5
LVA,054 Latvia,IMPORT,2013,Mrt,201303 Mar. 2013,227.9
LVA,054 Latvia,IMPORT,2013,Apr,201304 Apr. 2013,249.1
LVA,054 Latvia,IMPORT,2013,Mei,201305 May. 2013,275.9
LVA,054 Latvia,IMPORT,2013,Jun,201306 Jun. 2013,342.6
LVA,054 Latvia,IMPORT,2013,Jul,201307 Jul. 2013,184.6
LVA,054 Latvia,IMPORT,2013,Aug,201308 Aug. 2013,165.2
LVA,054 Latvia,IMPORT,2013,Sep,201309 Sep. 2013,182.1
LVA,054 Latvia,IMPORT,2013,Okt,201310 Oct. 2013,363.7
LVA,054 Latvia,IMPORT,2013,Nov,201311 Nov. 2013,433.5
LVA,054 Latvia,IMPORT,2013,Dec,201312 Dec. 2013,487.6
LVA,054 Latvia,IMPORT,2014,Jan,201401 Jan. 2014,319.2
LVA,054 Latvia,IMPORT,2014,Feb,201402 Feb. 2014,272.4
LVA,054 Latvia,IMPORT,2014,Mrt,201403 Mar. 2014,354.6
LVA,054 Latvia,IMPORT,2014,Apr,201404 Apr. 2014,182.3
LVA,054 Latvia,IMPORT,2014,Mei,201405 May. 2014,343.6
LVA,054 Latvia,IMPORT,2014,Jun,201406 Jun. 2014,259.7
LVA,054 Latvia,IMPORT,2014,Jul,201407 Jul. 2014,201.7
LVA,054 Latvia,IMPORT,2014,Aug,201408 Aug. 2014,203
LVA,054 Latvia,IMPORT,2014,Sep,201409 Sep. 2014,258
LVA,054 Latvia,IMPORT,2014,Okt,201410 Oct. 2014,381.8
LVA,054 Latvia,IMPORT,2014,Nov,201411 Nov. 2014,243.4
LVA,054 Latvia,IMPORT,2014,Dec,201412 Dec. 2014,231.1
LVA,054 Latvia,IMPORT,2015,Jan,201501 Jan. 2015,225.5
LVA,054 Latvia,IMPORT,2015,Feb,201502 Feb. 2015,230.7
LVA,054 Latvia,IMPORT,2015,Mrt,201503 Mar. 2015,290.7
LVA,054 Latvia,IMPORT,2015,Apr,201504 Apr. 2015,235
LVA,054 Latvia,IMPORT,2015,Mei,201505 May. 2015,237.9
LVA,054 Latvia,IMPORT,2015,Jun,201506 Jun. 2015,189.6
LVA,054 Latvia,IMPORT,2015,Jul,201507 Jul. 2015,122.3
LVA,054 Latvia,IMPORT,2015,Aug,201508 Aug. 2015,122.6
LVA,054 Latvia,IMPORT,2015,Sep,201509 Sep. 2015,120.4
LVA,054 Latvia,IMPORT,2015,Okt,201510 Oct. 2015,175.7
LVA,054 Latvia,IMPORT,2015,Nov,201511 Nov. 2015,247.6
LVA,054 Latvia,IMPORT,2015,Dec,201512 Dec. 2015,223.9
LVA,054 Latvia,EXPORT,2010,Jan,201001 Jan. 2010,2.8
LVA,054 Latvia,EXPORT,2010,Feb,201002 Feb. 2010,3.3
LVA,054 Latvia,EXPORT,2010,Mrt,201003 Mar. 2010,23.8
LVA,054 Latvia,EXPORT,2010,Apr,201004 Apr. 2010,49
LVA,054 Latvia,EXPORT,2010,Mei,201005 May. 2010,41.9
LVA,054 Latvia,EXPORT,2010,Jun,201006 Jun. 2010,4.3
LVA,054 Latvia,EXPORT,2010,Jul,201007 Jul. 2010,24.2
LVA,054 Latvia,EXPORT,2010,Aug,201008 Aug. 2010,32
LVA,054 Latvia,EXPORT,2010,Sep,201009 Sep. 2010,21.8
LVA,054 Latvia,EXPORT,2010,Okt,201010 Oct. 2010,21.8
LVA,054 Latvia,EXPORT,2010,Nov,201011 Nov. 2010,122.3
LVA,054 Latvia,EXPORT,2010,Dec,201012 Dec. 2010,93.1
LVA,054 Latvia,EXPORT,2011,Jan,201101 Jan. 2011,98.6
LVA,054 Latvia,EXPORT,2011,Feb,201102 Feb. 2011,136.1
LVA,054 Latvia,EXPORT,2011,Mrt,201103 Mar. 2011,59.1
LVA,054 Latvia,EXPORT,2011,Apr,201104 Apr. 2011,47.6
LVA,054 Latvia,EXPORT,2011,Mei,201105 May. 2011,56.9
LVA,054 Latvia,EXPORT,2011,Jun,201106 Jun. 2011,46.5
LVA,054 Latvia,EXPORT,2011,Jul,201107 Jul. 2011,31.6
LVA,054 Latvia,EXPORT,2011,Aug,201108 Aug. 2011,24
LVA,054 Latvia,EXPORT,2011,Sep,201109 Sep. 2011,26.6
LVA,054 Latvia,EXPORT,2011,Okt,201110 Oct. 2011,35.7
LVA,054 Latvia,EXPORT,2011,Nov,201111 Nov. 2011,61
LVA,054 Latvia,EXPORT,2011,Dec,201112 Dec. 2011,147.4
LVA,054 Latvia,EXPORT,2012,Jan,201201 Jan. 2012,63.7
LVA,054 Latvia,EXPORT,2012,Feb,201202 Feb. 2012,111.1
LVA,054 Latvia,EXPORT,2012,Mrt,201203 Mar. 2012,69.9
LVA,054 Latvia,EXPORT,2012,Apr,201204 Apr. 2012,29.7
LVA,054 Latvia,EXPORT,2012,Mei,201205 May. 2012,15.5
LVA,054 Latvia,EXPORT,2012,Jun,201206 Jun. 2012,12.8
LVA,054 Latvia,EXPORT,2012,Jul,201207 Jul. 2012,32
LVA,054 Latvia,EXPORT,2012,Aug,201208 Aug. 2012,26.4
LVA,054 Latvia,EXPORT,2012,Sep,201209 Sep. 2012,24.6
LVA,054 Latvia,EXPORT,2012,Okt,201210 Oct. 2012,28.9
LVA,054 Latvia,EXPORT,2012,Nov,201211 Nov. 2012,89.8
LVA,054 Latvia,EXPORT,2012,Dec,201212 Dec. 2012,150.2
LVA,054 Latvia,EXPORT,2013,Jan,201301 Jan. 2013,112.8
LVA,054 Latvia,EXPORT,2013,Feb,201302 Feb. 2013,62.3
LVA,054 Latvia,EXPORT,2013,Mrt,201303 Mar. 2013,81.5
LVA,054 Latvia,EXPORT,2013,Apr,201304 Apr. 2013,61.5
LVA,054 Latvia,EXPORT,2013,Mei,201305 May. 2013,92.2
LVA,054 Latvia,EXPORT,2013,Jun,201306 Jun. 2013,70.3
LVA,054 Latvia,EXPORT,2013,Jul,201307 Jul. 2013,52.5
LVA,054 Latvia,EXPORT,2013,Aug,201308 Aug. 2013,45.2
LVA,054 Latvia,EXPORT,2013,Sep,201309 Sep. 2013,74.4
LVA,054 Latvia,EXPORT,2013,Okt,201310 Oct. 2013,93.5
LVA,054 Latvia,EXPORT,2013,Nov,201311 Nov. 2013,126.9
LVA,054 Latvia,EXPORT,2013,Dec,201312 Dec. 2013,106.2
LVA,054 Latvia,EXPORT,2014,Jan,201401 Jan. 2014,119
LVA,054 Latvia,EXPORT,2014,Feb,201402 Feb. 2014,73.4
LVA,054 Latvia,EXPORT,2014,Mrt,201403 Mar. 2014,86
LVA,054 Latvia,EXPORT,2014,Apr,201404 Apr. 2014,87.6
LVA,054 Latvia,EXPORT,2014,Mei,201405 May. 2014,107.6
LVA,054 Latvia,EXPORT,2014,Jun,201406 Jun. 2014,66.4
LVA,054 Latvia,EXPORT,2014,Jul,201407 Jul. 2014,62.4
LVA,054 Latvia,EXPORT,2014,Aug,201408 Aug. 2014,66.1
LVA,054 Latvia,EXPORT,2014,Sep,201409 Sep. 2014,81.6
LVA,054 Latvia,EXPORT,2014,Okt,201410 Oct. 2014,112.4
LVA,054 Latvia,EXPORT,2014,Nov,201411 Nov. 2014,113.8
LVA,054 Latvia,EXPORT,2014,Dec,201412 Dec. 2014,79.5
LVA,054 Latvia,EXPORT,2015,Jan,201501 Jan. 2015,81.5
LVA,054 Latvia,EXPORT,2015,Feb,201502 Feb. 2015,84
LVA,054 Latvia,EXPORT,2015,Mrt,201503 Mar. 2015,105.8
LVA,054 Latvia,EXPORT,2015,Apr,201504 Apr. 2015,76.6
LVA,054 Latvia,EXPORT,2015,Mei,201505 May. 2015,80.2
LVA,054 Latvia,EXPORT,2015,Jun,201506 Jun. 2015,66.5
LVA,054 Latvia,EXPORT,2015,Jul,201507 Jul. 2015,51.2
LVA,054 Latvia,EXPORT,2015,Aug,201508 Aug. 2015,34.9
LVA,054 Latvia,EXPORT,2015,Sep,201509 Sep. 2015,43.9
LVA,054 Latvia,EXPORT,2015,Okt,201510 Oct. 2015,53.9
LVA,054 Latvia,EXPORT,2015,Nov,201511 Nov. 2015,74
LVA,054 Latvia,EXPORT,2015,Dec,201512 Dec. 2015,71.8
LTU,055 Lithuania,IMPORT,2010,Jan,201001 Jan. 2010,136.4
LTU,055 Lithuania,IMPORT,2010,Feb,201002 Feb. 2010,135.1
LTU,055 Lithuania,IMPORT,2010,Mrt,201003 Mar. 2010,164.6
LTU,055 Lithuania,IMPORT,2010,Apr,201004 Apr. 2010,326.7
LTU,055 Lithuania,IMPORT,2010,Mei,201005 May. 2010,420.4
LTU,055 Lithuania,IMPORT,2010,Jun,201006 Jun. 2010,441.8
LTU,055 Lithuania,IMPORT,2010,Jul,201007 Jul. 2010,404.8
LTU,055 Lithuania,IMPORT,2010,Aug,201008 Aug. 2010,409
LTU,055 Lithuania,IMPORT,2010,Sep,201009 Sep. 2010,429.4
LTU,055 Lithuania,IMPORT,2010,Okt,201010 Oct. 2010,408.3
LTU,055 Lithuania,IMPORT,2010,Nov,201011 Nov. 2010,336.2
LTU,055 Lithuania,IMPORT,2010,Dec,201012 Dec. 2010,271.7
LTU,055 Lithuania,IMPORT,2011,Jan,201101 Jan. 2011,210.9
LTU,055 Lithuania,IMPORT,2011,Feb,201102 Feb. 2011,268.6
LTU,055 Lithuania,IMPORT,2011,Mrt,201103 Mar. 2011,392.4
LTU,055 Lithuania,IMPORT,2011,Apr,201104 Apr. 2011,313.6
LTU,055 Lithuania,IMPORT,2011,Mei,201105 May. 2011,666.9
LTU,055 Lithuania,IMPORT,2011,Jun,201106 Jun. 2011,549.2
LTU,055 Lithuania,IMPORT,2011,Jul,201107 Jul. 2011,382.3
LTU,055 Lithuania,IMPORT,2011,Aug,201108 Aug. 2011,358.3
LTU,055 Lithuania,IMPORT,2011,Sep,201109 Sep. 2011,449.9
LTU,055 Lithuania,IMPORT,2011,Okt,201110 Oct. 2011,391.8
LTU,055 Lithuania,IMPORT,2011,Nov,201111 Nov. 2011,304.6
LTU,055 Lithuania,IMPORT,2011,Dec,201112 Dec. 2011,324.8
LTU,055 Lithuania,IMPORT,2012,Jan,201201 Jan. 2012,270.3
LTU,055 Lithuania,IMPORT,2012,Feb,201202 Feb. 2012,492.9
LTU,055 Lithuania,IMPORT,2012,Mrt,201203 Mar. 2012,360.6
LTU,055 Lithuania,IMPORT,2012,Apr,201204 Apr. 2012,599.7
LTU,055 Lithuania,IMPORT,2012,Mei,201205 May. 2012,490.2
LTU,055 Lithuania,IMPORT,2012,Jun,201206 Jun. 2012,485.2
LTU,055 Lithuania,IMPORT,2012,Jul,201207 Jul. 2012,516
LTU,055 Lithuania,IMPORT,2012,Aug,201208 Aug. 2012,480.9
LTU,055 Lithuania,IMPORT,2012,Sep,201209 Sep. 2012,490.8
LTU,055 Lithuania,IMPORT,2012,Okt,201210 Oct. 2012,575.8
LTU,055 Lithuania,IMPORT,2012,Nov,201211 Nov. 2012,407.3
LTU,055 Lithuania,IMPORT,2012,Dec,201212 Dec. 2012,514.8
LTU,055 Lithuania,IMPORT,2013,Jan,201301 Jan. 2013,311.8
LTU,055 Lithuania,IMPORT,2013,Feb,201302 Feb. 2013,314.2
LTU,055 Lithuania,IMPORT,2013,Mrt,201303 Mar. 2013,459
LTU,055 Lithuania,IMPORT,2013,Apr,201304 Apr. 2013,676.4
LTU,055 Lithuania,IMPORT,2013,Mei,201305 May. 2013,667
LTU,055 Lithuania,IMPORT,2013,Jun,201306 Jun. 2013,504.5
LTU,055 Lithuania,IMPORT,2013,Jul,201307 Jul. 2013,521.9
LTU,055 Lithuania,IMPORT,2013,Aug,201308 Aug. 2013,647.6
LTU,055 Lithuania,IMPORT,2013,Sep,201309 Sep. 2013,547.3
LTU,055 Lithuania,IMPORT,2013,Okt,201310 Oct. 2013,572
LTU,055 Lithuania,IMPORT,2013,Nov,201311 Nov. 2013,514.5
LTU,055 Lithuania,IMPORT,2013,Dec,201312 Dec. 2013,766.4
LTU,055 Lithuania,IMPORT,2014,Jan,201401 Jan. 2014,495.3
